☕央视,#genre#
CNN,https://tve-live-lln.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
BigLifeTV,https://biglife.sinclair.wurl.com/manifest/3000.m3u8
CloudflareTV,https://cloudflare.tv/hls/live.m3u8
AXS TV NOW,https://dikcfc9915kp8.cloudfront.net/hls/1080p/playlist.m3u8
卡塔尔半岛电视台,https://live-hls-web-aje.getaj.net/AJE/03.m3u8
TVBRICS俄罗斯中文字幕台,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
俄罗斯红星电视台,https://tvchannelstream1.tvzvezda.ru/cdn/tvzvezda/playlist_hdhigh.m3u8
美国mytime电影频道[1920*1080],https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
WOW!TV电影台,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist.m3u8
红牛TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
MTV,http://pluto-live.plutotv.net:80/egress/chandler/pluto01/live/VIACBS03/master.m3u8
CMC-TV,https://cmc-ono.amagi.tv/playlist.m3u8
电影音乐USA,https://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMCU-92/chunklist.m3u8
DJ音乐台,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
巴西_Universal,http://208.115.225.174:14128
WB TV,http://208.115.225.174:14132
HBO,http://208.115.225.174:14136
HBO 2,http://208.115.225.174:14140
HBO Mundi,http://208.115.225.174:14148
HBO signature,http://208.115.225.174:14160
HBO,http://208.115.225.174:14165
Sbt,http://208.115.225.174:14170
Sbt2,http://208.115.225.174:14173
Sbt3,http://208.115.225.174:14176
动物星球,http://208.115.225.174:14192
AOVIVO,http://208.115.225.174:14259
BDMG,http://208.115.225.174:14263
Show FE2,http://208.115.225.174:14428
Premiere,http://208.115.225.174:14460
ESPN 4,http://208.115.225.174:14510
☕弯弯9,#genre#
CNN(農),mitv://generationnexxxt.com:19806/3745a94cbe904b9480d19a1b5dfc6275
民视(農),mitv://generationnexxxt.com:19806/d0c5de227ca34210a2a3222c76e80fd4
人间卫视(農),mitv://generationnexxxt.com:19806/bd9d0263e82a49d0b8312481c45df967
台视(農),mitv://generationnexxxt.com:19806/f626fb605d794173a2ed2319abc23788
大爱(農),mitv://generationnexxxt.com:19806/f7a978e8d6d843d7a9bdd457d5d6910c
中视(農),mitv://generationnexxxt.com:19806/f1f4f77c21e2470e9c29111c9370bf08
霹雳台湾台(農),mitv://generationnexxxt.com:19806/80c8f58fc21942e3ad01345739d3094f
华视(農),mitv://generationnexxxt.com:19806/4ce3296b98794b2ca8e1f040657e327b
公视(農),mitv://generationnexxxt.com:19806/882cb7ba11384ac2874452400d6d0020
好消息(農),mitv://generationnexxxt.com:19806/597bec9089c341b3a0ae964e7dc3d3a1
原住民电视台(農),mitv://generationnexxxt.com:19806/9d6324a6b7b142f082270bb4c6cc4e6a
客家电视台(農),mitv://generationnexxxt.com:19806/4e013b4f51924d289c248b45b4d74f58
国家地理频道(農),mitv://generationnexxxt.com:19806/f2a7763353c242b788b34f33aa478527
探索频道(農),mitv://generationnexxxt.com:19806/7f6d6983b5cd47339d993860bc8f00e9
TLC旅游生活(農),mitv://generationnexxxt.com:19806/bc6c20458c4c422b9297dbfd25f12f67
动物星球(農),mitv://generationnexxxt.com:19806/14fd9d119d4b4f0391652fa16930fbe2
CN卡通频道(農),mitv://generationnexxxt.com:19806/644d1cd900092e062f0d85a601dc3f82
MOMO亲子台(農),mitv://generationnexxxt.com:19806/644d1f0f0001f7782f1626c159ce4396
东森幼幼台(農),mitv://generationnexxxt.com:19806/23305327c764422e9747ab09a6edee43
纬来综合台(農),mitv://generationnexxxt.com:19806/981e6dbbc3e34265817d09731e3db241
八大第一台(農),mitv://generationnexxxt.com:19806/1217464bff6c46d180ff30cb4cff310f
八大综合台(農),mitv://generationnexxxt.com:19806/7f8ed6b6d4234d93ac0b4b6b506ee360
三立台湾台(農),mitv://generationnexxxt.com:19806/644a3b5f0005cbe923ccc03b21bd7a36
三立都会台(農),mitv://generationnexxxt.com:19806/f9f1b6bc8bd943f09b7a17bc481294da
东森综合台(農),mitv://generationnexxxt.com:19806/88fe82e39e1b409294c51f5b346de0e1
超视(農),mitv://generationnexxxt.com:19806/a1a5f1b22da74d458bf6cfff8c190c6f
中天综合台(農),mitv://generationnexxxt.com:19806/59eea32b3a2d49019c32b066bbbb92d0
中天娱乐台(農),mitv://generationnexxxt.com:19806/97163a966a4a49ac888dbd606b965cf4
东森戏剧台(農),mitv://generationnexxxt.com:19806/d447dc4d5ddf4417941b271bf5da4263
八大戏剧台(農),mitv://generationnexxxt.com:19806/844bfa9150ac49c09bbae657b7545df9
TVBS欢乐台(農),mitv://generationnexxxt.com:19806/a821cda61eec4693bceec6cb79d88a34
纬来戏剧台(農),mitv://generationnexxxt.com:19806/65109e8fc60e4ebab7a61706f46093b0
高点综合台(農),mitv://generationnexxxt.com:19806/d05d3a06c9ec4c4fb9bdb0f9e09127bf
BBC World News(農),mitv://generationnexxxt.com:19806/4500941de27f434cae09553a1f0ed4d1
Al Jazeera English(農),mitv://generationnexxxt.com:19806/03bc1638cc9f4efe9dde7bf6a456bb5b
CNBC(農),mitv://generationnexxxt.com:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV(農),mitv://generationnexxxt.com:19806/fbf63c9e85084cf98b7e39d2cd178608
HITS(農),mitv://generationnexxxt.com:19806/be8e6fe7ffd343edb7bec5d01de30204
壹电视新闻台(農),mitv://generationnexxxt.com:19806/6448e5fd0004b44d1e97391d4d2c0333
年代新闻(農),mitv://generationnexxxt.com:19806/c1ae01ebfb874789956a7d6753b14c4c
东森新闻台(農),mitv://generationnexxxt.com:19806/ba830fdb097a47af9f74ef81c7d1d715
中天新闻台(農),mitv://generationnexxxt.com:19806/6448e5a6000f399c1e95e7f44ef6793c
民视新闻台(農),mitv://generationnexxxt.com:19806/d476f3c5b56647bf872237ce4c9fff5d
三立新闻台(農),mitv://generationnexxxt.com:19806/d0e6a89f1b7d42ae96f75f679e8da0f3
TVBS新闻台(農),mitv://generationnexxxt.com:19806/beaa6cbcf1034703a97d3295f8c0ae60
TVBS(農),mitv://generationnexxxt.com:19806/644d1a13000e2f842f02b17e6e9f6cae
东森财经新闻台(農),mitv://generationnexxxt.com:19806/644bc6970002cc0e29d4923028d9436e
非凡新闻台(農),mitv://generationnexxxt.com:19806/b0b56f5fa2894372a0573751d819e46a
卫视电影台(農),mitv://generationnexxxt.com:19806/e6614f107c924a868360f724bf10f9d8
东森电影台(農),mitv://generationnexxxt.com:19806/c4890d819ae5497db49b4f13a019e128
纬来电影台(農),mitv://generationnexxxt.com:19806/ae654eeece794e40b003597793cf810a
龙祥电影(農),mitv://generationnexxxt.com:19806/644b663d0002f2fe285c32b00e0f46ef
HBO(農),mitv://generationnexxxt.com:19806/dc01bf43a9fd4c0594f0a73ee31ab4a5
东森洋片台(農),mitv://generationnexxxt.com:19806/cbe8fad92b7e4497bce416a75eae4708
AXN(農),mitv://generationnexxxt.com:19806/928f8533e609499cabbd6968526b392a
好莱坞电影台(農),mitv://generationnexxxt.com:19806/86c7f4066b9c49f3808094bd356b8b33
CINEMAX(農),mitv://generationnexxxt.com:19806/1d1c586a05ef4c13b029464c6d4644a1
纬来育乐台(農),mitv://generationnexxxt.com:19806/dd458fff62614481a7e9d65da897af75
纬来体育台(農),mitv://generationnexxxt.com:19806/801a9a12c10d4d04953332771aee0dba
ELEVEN体育1台(農),mitv://generationnexxxt.com:19806/61a3473768ec4860bf9c5cc9911f71d6
JET综合台(農),mitv://generationnexxxt.com:19806/4b790bc46760452b8dd811bf9389ff73
国兴卫视(農),mitv://generationnexxxt.com:19806/0df4df3690d44f589ec56f0864e16a4d
STAR World(農),mitv://generationnexxxt.com:19806/77334a5315e84cf2b964beae14b6cdbc
Z频道(農),mitv://generationnexxxt.com:19806/2a5836bb5cae422b95e2a523e488bb24
Animax(農),mitv://generationnexxxt.com:19806/09993190594140d3a87996691fdea68c
尼克儿童频道(農),mitv://generationnexxxt.com:19806/73d77b0470724ad4a8dadc3854881cda
MTV(農),mitv://generationnexxxt.com:19806/2db96125eaff4f459c2c18dccc2762fa
八大娱乐台(農),mitv://generationnexxxt.com:19806/58f45dfdc5c8449d94b4341a63fe9031
三立iNEWS(農),mitv://generationnexxxt.com:19806/485326d984014d0fb87e9ac6ae03e137
龙华偶像(農),mitv://generationnexxxt.com:19806/cbbe870376f9427790c695a7b4763ca4
Arirang(農),mitv://generationnexxxt.com:19806/32ae4206a8494015ba3ca31d76c34a4e
tvN(農),mitv://generationnexxxt.com:19806/0a5ae3fce9314efba3240158ae4bc485
DW(農),mitv://generationnexxxt.com:19806/da713062bd9d419a913b6e9b1aef8fb6
France24(農),mitv://generationnexxxt.com:19806/36154fded93f445f863db448232fffa4
非凡商业台(農),mitv://generationnexxxt.com:19806/5fd11cbd11bc4481b7e3b16808b70a5d
公视3台(農),mitv://generationnexxxt.com:19806/644b68b6000986562865dcfd18684edd
大爱2台(農),mitv://generationnexxxt.com:19806/9025759caff14553998dd713a0f66001
ELTV生活英语台(農),mitv://generationnexxxt.com:19806/264eb6cb34c5497a99312ce73883a073
靖洋卡通Nice Bingo(農),mitv://generationnexxxt.com:19806/9c0a957495a044c78942d4d7adb54662
靖天卡通台(農),mitv://generationnexxxt.com:19806/31373da9de144c1fbe1f505bcaa978aa
达文西频道(農),mitv://generationnexxxt.com:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7

Nick Jr.(農),mitv://generationnexxxt.com:19806/002b860a0a6b46c280d4eef8c2debee1
国会频道1(農),mitv://generationnexxxt.com:19806/4cfc6c926b9549c7b886205726151a3c
国会频道2(農),mitv://generationnexxxt.com:19806/3f4b0cb786764e0c942390995ed9ed44
MTV Live(農),mitv://generationnexxxt.com:19806/644b68b5000c14aa2865d9c1567d521e
Mezzo Live(農),mitv://generationnexxxt.com:19806/35c919f9094445e98749b1511bb4aaf4
CLASSICA 古典乐(農),mitv://generationnexxxt.com:19806/bfcce4097e7b43c0affa24d6ec263175
CMusic(農),mitv://generationnexxxt.com:19806/7e72c3e7a1584bc096789ccd40162bc4
爱尔达体育1台(备)(農),mitv://generationnexxxt.com:19806/7ee39f66b9f448979335e4067812760f
爱尔达体育2台(農),mitv://generationnexxxt.com:19806/d833228c98a04547a6005f206d71117d
TRACE Sport Stars(農),mitv://generationnexxxt.com:19806/e52cafc2a2864446ba65c2b1e787ef52
博斯高球(農),mitv://generationnexxxt.com:19806/a6c1103f5d4541fe87a2fe2617bf5b90
博斯高球二台(農),mitv://generationnexxxt.com:19806/5469d36a29bd428bbd60342fe7db2471
博斯网球台(農),mitv://generationnexxxt.com:19806/1256ea58cc9c447b9c33d2b68e518d25
博斯魅力网(農),mitv://generationnexxxt.com:19806/d2e51a0dea8e4698945f956bd8e13ad9
博斯无限台(農),mitv://generationnexxxt.com:19806/e60a3e57adf64439a0b6bc85e9e2a7c1
博斯无限二台(農),mitv://generationnexxxt.com:19806/4e3ed72f4150435d90bf020a74ea1bc5
博斯运动(農),mitv://generationnexxxt.com:19806/47d28929d004474cab9819e0f6436759
ELEVEN体育2台(農),mitv://generationnexxxt.com:19806/e3aeaea58e574957a3ce60d7e2d1081d
智林体育台(農),mitv://generationnexxxt.com:19806/e32d399935b14711ad1b193cd5841274
博斯运动二台(農),mitv://generationnexxxt.com:19806/5faa98e5bbc442e4bd72b544651dd1be
OUTDOOR(農),mitv://generationnexxxt.com:19806/6057993e3b7d40ce81c274cb04e6db5a
HBO强档巨献(農),mitv://generationnexxxt.com:19806/f33628c42a3645dba83d317e70abf28c
HBO原创巨献(農),mitv://generationnexxxt.com:19806/8987f1bb3c9740e980bce7d787cfba0d
国家地理高画质野生频道(農),mitv://generationnexxxt.com:19806/faccdb1e8d4a48c4a2eb75b6fb436c05
BBC Earth(農),mitv://generationnexxxt.com:19806/34f24f8ef6214f94a7e8d5981eb9cde2
Discovery Asia(農),mitv://generationnexxxt.com:19806/0cb2bcf330534b429a8e008ccdc8886c
Discovery科学频道(農),mitv://generationnexxxt.com:19806/862c9ba288c44277925b51c391df263b
DMAX(農),mitv://generationnexxxt.com:19806/4e57d52ff07841a082749c96aa813f7b
EVE(農),mitv://generationnexxxt.com:19806/2adb8e78858a455a84520253425057f3
滚动力rollor(農),mitv://generationnexxxt.com:19806/136a99af59514db0994eccafd13c926f
历史频道(農),mitv://generationnexxxt.com:19806/8641f6fb752d427db9a8df1625f88d22
罪案侦缉频道(農),mitv://generationnexxxt.com:19806/ac8e4a1c6d944d28a3d281d65f6892a2
BBC Lifestyle(農),mitv://generationnexxxt.com:19806/99d72fa5a5e94df7a3d961690ee09785
LUXE TV(農),mitv://generationnexxxt.com:19806/c02d3bf53e8f4021947feb28aeb0c496
Lifetime(農),mitv://generationnexxxt.com:19806/d0da12938b6545828917832ad283dfce
KLT-靖天国际台(農),mitv://generationnexxxt.com:19806/4c1e84b189e54aee8e1606a285eb57d9
HGTV居家乐活频道(農),mitv://generationnexxxt.com:19806/d6ed657bb866458a91e28701a1b0bcf1
Love Nature(農),mitv://generationnexxxt.com:19806/0e5b3219870a4f79bec208ec1fbaad63
美食星球(農),mitv://generationnexxxt.com:19806/c8b8f19c8410441eb9e9039572c72137
亚洲美食频道(農),mitv://generationnexxxt.com:19806/5ae5dc61eb68407cb5dac94ce8dfca2e
亚洲旅游台(農),mitv://generationnexxxt.com:19806/8e7af36f23874793854226c5b64097d3
EYE TV旅游台(農),mitv://generationnexxxt.com:19806/1f972fea45904a9caa1119860d4d4b70
时尚频道(農),mitv://generationnexxxt.com:19806/e87adc01be824ef19f005a76e4fce189
好消息2台(農),mitv://generationnexxxt.com:19806/cb76c9e88c7640338483654e54fa3feb
三立综合台(農),mitv://generationnexxxt.com:19806/88111b4d4a2b458cacbff40f21b31d7e
靖天资讯台(農),mitv://generationnexxxt.com:19806/73055a21a1ca42d09f7ffd71999903bd
靖天综合台(農),mitv://generationnexxxt.com:19806/584a9cd055a345c0aeee443b3689a0b0
靖天育乐台(農),mitv://generationnexxxt.com:19806/7041763caa1a48e4bc840abd3747f33d
中视经典台(農),mitv://generationnexxxt.com:19806/0a7a6c90f54b48e0878d0594d08916f6
中视菁采台(農),mitv://generationnexxxt.com:19806/dc2d664758354920a5935d334a40e7e8
TVBS精采台(農),mitv://generationnexxxt.com:19806/8f1da99629564b52ba7ebf7621218671
壹电视综合(農),mitv://generationnexxxt.com:19806/2b36e682b58e4ad391e9b92657353ece
纬来精采(農),mitv://generationnexxxt.com:19806/494e120f435d4da6bbdd81e8e47d4d69
ETtoday综合台(農),mitv://generationnexxxt.com:19806/87a1551a86004305b6cfd947fb0898ef
民视第一台(農),mitv://generationnexxxt.com:19806/b82e864a876e4a99adf62a0f7a797714
民视台湾台(農),mitv://generationnexxxt.com:19806/742c1ff14b4b47d49007cd12204c8483
Nice TV靖天欢乐台(農),mitv://generationnexxxt.com:19806/98a98abaa4ef450aa710ba2f039a08e7
八大优频道(農),mitv://generationnexxxt.com:19806/c856f18bc2c341c1a62efaecf715cb95
三立戏剧台(農),mitv://generationnexxxt.com:19806/3895ac8ec28947a3986879aaaffd940b
龙华戏剧(農),mitv://generationnexxxt.com:19806/955e7726fd614ca882010eedce3fe41f
靖天戏剧台(農),mitv://generationnexxxt.com:19806/3baa9af2462a4ebaaacbff7f0fef72e8
TG群https://t.me/lfy6666
靖洋戏剧台(農),mitv://generationnexxxt.com:19806/1137318be4d5414bbd8dd81b8187154c
靖天日本台(農),mitv://generationnexxxt.com:19806/b44ffe1378b4424e975f518583c4915a
i-Fun动漫台(農),mitv://generationnexxxt.com:19806/5b0acde9dcbf46fdb9022aa9c0e7ccec
韩国娱乐台(農),mitv://generationnexxxt.com:19806/9f533ff19cae4327a3e1a0ab41c8a7ec
星卫娱乐台(農),mitv://generationnexxxt.com:19806/c5ff16fd35be4dc08f011fee26c67f96
ROCK Extreme(農),mitv://generationnexxxt.com:19806/83372f3612d641d5aa2ad1a2073317b8
中视新闻台(農),mitv://generationnexxxt.com:19806/8817421e14dd462f8deede53ce057af1
寰宇新闻台(農),mitv://generationnexxxt.com:19806/644caa69000a86d02d4e808470d2023f
华视新闻(農),mitv://generationnexxxt.com:19806/ab85a40ff8754fe58c6aec3a9768925d
NHK新闻资讯台(農),mitv://generationnexxxt.com:19806/2827343b83c648d08bf066785cf70ad0
美亚电影台HD(農),mitv://generationnexxxt.com:19806/c4cf7dc18295472595398d0ad757ccf1
龙华电影(農),mitv://generationnexxxt.com:19806/cede451738ef405fbb9fd50f010c6e69
星卫HD电影台(農),mitv://generationnexxxt.com:19806/e241d240f66a45adb8be67c8c5cb7edc
靖天映画(農),mitv://generationnexxxt.com:19806/3ee9183e81d7426b9951e42251877c96
靖天电影台(農),mitv://generationnexxxt.com:19806/030b9d54cd424c6ba0d5e8acf16f9769
WARNER TV(農),mitv://generationnexxxt.com:19806/875d0108135e450485fe55ebca3e1a43
Star Movies HD(農),mitv://generationnexxxt.com:19806/bcf382b353a74b509a5ca1354b689efe
AMC最爱电影(農),mitv://generationnexxxt.com:19806/42dc2f449f2c49859e103b0236c34ab1
HBO Family(農),mitv://generationnexxxt.com:19806/ac77e78ed9ea4ff384eaa0de73b75df0
CatchPlay电影台(農),mitv://generationnexxxt.com:19806/7e53298e858e453d8cd89a4f09de4f12
CinemaWorld(農),mitv://generationnexxxt.com:19806/82a4e1f9268245ed93f38fcb17732c8f
壹电视电影台(農),mitv://generationnexxxt.com:19806/c4d7d3c0d08941afa5b11dfa41a74576
采昌影剧台(農),mitv://generationnexxxt.com:19806/46320be49d0f44aea4691fe2cc087bab
佛卫慈悲台(農),mitv://generationnexxxt.com:19806/b1f5e04866ea476786f2d26f1d2f84f7
TV5Monde(農),mitv://generationnexxxt.com:19806/5206358477b44788b15c15f7ad658464
Cbeebies(農),mitv://generationnexxxt.com:19806/cd8a6c94b8fe46cd97a508e0a93b6a71
EYE TV戏剧台(農),mitv://generationnexxxt.com:19806/75e45b2ae9bd4a5fa05906c00742d7a1
台视新闻台(農),mitv://generationnexxxt.com:19806/3a402f366afa4a42bd0b16b432ebbdff
寰宇新闻台湾台(農),mitv://generationnexxxt.com:19806/9fb791a3f94e4716b62136ce3babc027
台视财经台(農),mitv://generationnexxxt.com:19806/89ceac38febb4d29aaba883ff9484a9b
纬来日本(農),mitv://generationnexxxt.com:19806/83bd0d8db4124c15ad8f88828c6b344b
爱尔达影剧台(農),mitv://generationnexxxt.com:19806/0ae6acbb2a164e17b1de9038dd928a11
ROCK Entertainment(農),mitv://generationnexxxt.com:19806/ef256b49ee4c4b83ad97da453803dde6
民视(备)(農),mitv://generationnexxxt.com:19806/07b465de830f4fb7a7e9b3f826401578
三立台湾台(备)(農),mitv://generationnexxxt.com:19806/f2040a67eec34cb4a65705be966c7f01
Dreamworks(農),mitv://generationnexxxt.com:19806/8b6a297545fb4063ace56e824af32a35
TV5MONDE Style 生活时尚(農),mitv://generationnexxxt.com:19806/d7524c09437e4caf95c37c75d34f5550
Travel Channel(農),mitv://generationnexxxt.com:19806/ecb2099c459140d88ce3e064ae7b71b8
影迷数位电影台(農),mitv://generationnexxxt.com:19806/0cbe5d2989244df691dcadb213d70d98
卫视中文台(農),mitv://generationnexxxt.com:19806/9d38f569252d4317834d6c9a9ae03a32
爱尔达体育1台(農),mitv://generationnexxxt.com:19806/694aae01164f482eae2be66c1255171c
Star Movies Gold(農),mitv://generationnexxxt.com:19806/67b71795aa8042728556240d531e7a31
爱尔达体育3台(農),mitv://generationnexxxt.com:19806/bed0a4b629d149bc90aee0522c633b43
台视(备)(農),mitv://generationnexxxt.com:19806/f7826ceb93174d1f95c677cb053290d8
大爱(备)(農),mitv://generationnexxxt.com:19806/210ccc7869454699884184ab4c6c477d
中视(备)(農),mitv://generationnexxxt.com:19806/4c53fced68824bc1b4e35dbd375e532a
华视(备)(農),mitv://generationnexxxt.com:19806/8a4bfdfe9e844addb903a90141d2fad5
公视(备)(農),mitv://generationnexxxt.com:19806/04efa7fef50b40afa265050107d00bd8
东森新闻台(备)(農),mitv://generationnexxxt.com:19806/d55a0683cbe84a1fb910d10c5e26db2b
镜新闻(農),mitv://generationnexxxt.com:19806/e3e4efe5fc44494eac3a307a9ce46027
Taiwan+(農),mitv://generationnexxxt.com:19806/440274e63a1e4db099c42291fa80f43b
东森购物2台(農),mitv://generationnexxxt.com:19806/44be4ceee59e4f5fb65ec5c2aa672e35
东森购物1台(農),mitv://generationnexxxt.com:19806/cc3ef976a9114c769714c313df7f1faf




☕港澳·海外,#genre#
港台電視31(農),mitv://generationnexxxt.com:19806/5c7ff8bb2e0349cdab492d5aea25ff3c
港台电视32(農),mitv://generationnexxxt.com:19806/afa315c3220e4a3898e3e2b3beca6ac7
HOY TV(農),mitv://generationnexxxt.com:19806/e77cb31fe80747d298ef0d2d9c919f07
﻿翡翠台(备)(農),mitv://generationnexxxt.com:19806/6445f746000d42cc1322c07777266ac1
J2(農),mitv://generationnexxxt.com:19806/c4df08a1f2914a8da93691bfc04bb3ef
无线新闻台(备)(農),mitv://generationnexxxt.com:19806/31eb1cf3f36f4188a77f4260af2b50d9
无线新闻台(農),mitv://generationnexxxt.com:19806/6444e1d5000f2f020ee6ff8c79467f63
无线财经·资讯台(農),mitv://generationnexxxt.com:19806/9d875aca4a794a2aab8f1c34de8fb34e
ViuTVsix(農),mitv://generationnexxxt.com:19806/f5edbdea0bb74f19af4e0ff83d466ab2
ViuTV(農),mitv://generationnexxxt.com:19806/28d586e84f3f4ec8ba30d9339238a43d
凤凰中文台(農),mitv://generationnexxxt.com:19806/5c81a6a5208a4beb877126a1da63e76c
凤凰资讯台(農),mitv://generationnexxxt.com:19806/0b7958cc2d1c4a6f9f9449e92ad92b9e
凤凰香港台(農),mitv://generationnexxxt.com:19806/b70e94e7ac144bf585ad3bb140833c64
TVB星河(粤)(農),mitv://generationnexxxt.com:19806/18d7387cc825496db789bbfa731a5707
阳光卫视(農),mitv://generationnexxxt.com:19806/2248ad425a574167b4c28e6378071e2e
澳门-MACAU(農),mitv://generationnexxxt.com:19806/c387d27336de4557b3dbe76999c5d9e5
澳门莲花(農),mitv://generationnexxxt.com:19806/bba45ad672ed40a9b433330c4839cfe2
now新闻台(農),mitv://generationnexxxt.com:19806/66cd85842cdd40e2b93d2b06afcc0fe6
HKC电影台(農),mitv://generationnexxxt.com:19806/f64b49e3829e4fe2bf948a18b19c5a98
凤凰电影台(農),mitv://generationnexxxt.com:19806/2df8c6787b0a4f08bee3dcccd49aef8b
HKC新闻台(農),mitv://generationnexxxt.com:19806/6444e319000ca2d60eebf08159b06a25
HKC财经资讯台(農),mitv://generationnexxxt.com:19806/644b68b40001aac12865d32a7c670091
HKC 18(農),mitv://generationnexxxt.com:19806/2ea5b3599fc94ffbaf94bcec0b1a436d
HKC 603(農),mitv://generationnexxxt.com:19806/2141e79414314275a21c96d6b9a74933
HKC體育台(農),mitv://generationnexxxt.com:19806/edd0e12a6a464363a6bf754f4ecc0b99
HKC Sports Plus 1(農),mitv://generationnexxxt.com:19806/82f71e9986084c86a85807f6fa9ab8a5
HKC综合娱乐台(農),mitv://generationnexxxt.com:19806/aedac82c51ca473aafe301199d9a07eb
TVB娱乐新闻台(農),mitv://generationnexxxt.com:19806/8378c6ce158144038e684ac97d498273
翡翠台(農),mitv://generationnexxxt.com:19806/6445461c000b6bd1106eb3ea1f1959bd
